DivisionName,CreationDate,textbox2,textbox4,PricewithDiscount,sumWeight,Textbox14,textbox5,PricewithDiscount1,sumWeight1
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,05.02.2021,,,,,4240,"4 197 433,60","3 188 895,92","7769,89"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,07.02.2021,2,"4 554,02","2 256,12","0,55",205,"216 987,78","149 305,20","1078,95"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,08.02.2021,,,,,3419,"3 055 828,95","2 150 854,84","8595,76"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,09.02.2021,,,,,3764,"3 943 590,97","2 904 738,55","6915,60"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,10.02.2021,,,,,3556,"3 774 267,47","2 694 716,58","8195,63"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,11.02.2021,,,,,3430,"3 510 806,01","2 561 886,42","6278,32"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,12.02.2021,1,"2 089,00","1 044,50","0,20",3170,"3 694 458,78","2 663 795,69","6910,90"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,15.02.2021,,,,,3545,"3 990 950,05","2 822 111,89","9054,02"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,16.02.2021,,,,,3665,"3 712 329,56","2 761 120,47","7860,97"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,17.02.2021,,,,,3221,"3 437 164,11","2 582 923,12","7286,01"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,18.02.2021,,,,,3317,"3 601 028,28","2 621 546,50","8063,76"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,19.02.2021,,,,,3491,"4 193 909,34","3 182 098,82","12949,70"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,20.02.2021,,,,,2222,"2 443 982,10","1 767 092,08","6236,62"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,24.02.2021,,,,,3791,"4 155 674,04","3 060 703,53","9504,86"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,25.02.2021,,,,,4005,"4 197 883,82","3 048 461,47","10063,78"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,26.02.2021,,,,,3923,"4 372 380,84","3 262 106,20","18305,83"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
ПСКОВ,01.02.2021,3,"4 814,80","2 630,55","7,20",3525,"4 017 060,79","3 086 523,40","7559,22"
ПСКОВ,02.02.2021,,,,,3920,"4 290 014,12","3 159 794,75","7989,82"
ПСКОВ,03.02.2021,1,"895,85","701,10","0,57",3671,"3 902 609,45","2 879 357,23","7921,78"
ПСКОВ,04.02.2021,1,"809,00","323,60","1,34",4051,"4 083 924,05","2 876 229,86","10036,64"
ПСКОВ,05.02.2021,1,"4 456,00","3 119,20","63,00",4240,"4 197 433,60","3 188 895,92","7769,89"
ПСКОВ,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
ПСКОВ,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
ПСКОВ,08.02.2021,,,,,3419,"3 055 828,95","2 150 854,84","8595,76"
ПСКОВ,09.02.2021,3,"3 476,40","3 476,40","0,60",3764,"3 943 590,97","2 904 738,55","6915,60"
ПСКОВ,10.02.2021,,,,,3556,"3 774 267,47","2 694 716,58","8195,63"
ПСКОВ,11.02.2021,,,,,3430,"3 510 806,01","2 561 886,42","6278,32"
ПСКОВ,12.02.2021,,,,,3170,"3 694 458,78","2 663 795,69","6910,90"
ПСКОВ,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
ПСКОВ,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
ПСКОВ,15.02.2021,2,"1 720,35","1 189,50","0,20",3545,"3 990 950,05","2 822 111,89","9054,02"
ПСКОВ,16.02.2021,2,"3 393,60","3 393,60","0,20",3665,"3 712 329,56","2 761 120,47","7860,97"
ПСКОВ,17.02.2021,,,,,3221,"3 437 164,11","2 582 923,12","7286,01"
ПСКОВ,18.02.2021,,,,,3317,"3 601 028,28","2 621 546,50","8063,76"
ПСКОВ,19.02.2021,,,,,3491,"4 193 909,34","3 182 098,82","12949,70"
ПСКОВ,20.02.2021,,,,,2222,"2 443 982,10","1 767 092,08","6236,62"
ПСКОВ,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
ПСКОВ,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
ПСКОВ,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
ПСКОВ,24.02.2021,2,"1 818,00","915,00","0,90",3791,"4 155 674,04","3 060 703,53","9504,86"
ПСКОВ,25.02.2021,2,"1 768,00","754,15","0,80",4005,"4 197 883,82","3 048 461,47","10063,78"
ПСКОВ,26.02.2021,3,"3 072,37","2 792,22","0,30",3923,"4 372 380,84","3 262 106,20","18305,83"
ПСКОВ,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
ПСКОВ,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
ПЯТИГОРСК,01.02.2021,13,"13 049,90","9 560,27","11,65",3525,"4 017 060,79","3 086 523,40","7559,22"
ПЯТИГОРСК,02.02.2021,4,"4 069,70","3 315,05","0,75",3920,"4 290 014,12","3 159 794,75","7989,82"
ПЯТИГОРСК,03.02.2021,5,"6 801,95","5 062,92","0,70",3671,"3 902 609,45","2 879 357,23","7921,78"
ПЯТИГОРСК,04.02.2021,7,"6 481,87","5 159,60","0,90",4051,"4 083 924,05","2 876 229,86","10036,64"
ПЯТИГОРСК,05.02.2021,5,"6 459,22","4 803,34","3,45",4240,"4 197 433,60","3 188 895,92","7769,89"
ПЯТИГОРСК,06.02.2021,1,"1 020,80","556,80","1,90",284,"199 947,80","110 782,76","699,25"
ПЯТИГОРСК,07.02.2021,3,"3 818,71","1 914,21","0,85",205,"216 987,78","149 305,20","1078,95"
ПЯТИГОРСК,08.02.2021,9,"15 571,67","12 982,65","27,24",3419,"3 055 828,95","2 150 854,84","8595,76"
ПЯТИГОРСК,09.02.2021,11,"11 613,62","6 283,08","2,35",3764,"3 943 590,97","2 904 738,55","6915,60"
ПЯТИГОРСК,10.02.2021,8,"9 495,83","6 614,40","11,12",3556,"3 774 267,47","2 694 716,58","8195,63"
ПЯТИГОРСК,11.02.2021,6,"6 804,28","3 784,33","1,20",3430,"3 510 806,01","2 561 886,42","6278,32"
ПЯТИГОРСК,12.02.2021,7,"15 909,18","14 137,63","40,95",3170,"3 694 458,78","2 663 795,69","6910,90"
ПЯТИГОРСК,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
ПЯТИГОРСК,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
ПЯТИГОРСК,15.02.2021,4,"3 574,34","2 239,46","0,60",3545,"3 990 950,05","2 822 111,89","9054,02"
ПЯТИГОРСК,16.02.2021,11,"14 329,20","8 607,03","8,40",3665,"3 712 329,56","2 761 120,47","7860,97"
ПЯТИГОРСК,17.02.2021,5,"11 420,90","9 756,20","17,87",3221,"3 437 164,11","2 582 923,12","7286,01"
ПЯТИГОРСК,18.02.2021,6,"5 900,36","4 028,33","4,50",3317,"3 601 028,28","2 621 546,50","8063,76"
ПЯТИГОРСК,19.02.2021,2,"3 963,60","3 963,60","18,24",3491,"4 193 909,34","3 182 098,82","12949,70"
ПЯТИГОРСК,20.02.2021,4,"3 215,27","1 786,61","7,78",2222,"2 443 982,10","1 767 092,08","6236,62"
ПЯТИГОРСК,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
ПЯТИГОРСК,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
ПЯТИГОРСК,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
ПЯТИГОРСК,24.02.2021,11,"11 683,66","9 193,41","5,05",3791,"4 155 674,04","3 060 703,53","9504,86"
ПЯТИГОРСК,25.02.2021,7,"9 763,20","7 015,20","1,00",4005,"4 197 883,82","3 048 461,47","10063,78"
ПЯТИГОРСК,26.02.2021,1,"2 321,11","1 392,67","0,10",3923,"4 372 380,84","3 262 106,20","18305,83"
ПЯТИГОРСК,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
ПЯТИГОРСК,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
РОСТОВ-НА-ДОНУ,01.02.2021,27,"31 660,76","21 573,87","32,39",3525,"4 017 060,79","3 086 523,40","7559,22"
РОСТОВ-НА-ДОНУ,02.02.2021,50,"57 250,37","47 492,42","64,53",3920,"4 290 014,12","3 159 794,75","7989,82"
РОСТОВ-НА-ДОНУ,03.02.2021,34,"43 538,93","33 466,63","46,44",3671,"3 902 609,45","2 879 357,23","7921,78"
РОСТОВ-НА-ДОНУ,04.02.2021,54,"62 105,78","47 867,55","146,02",4051,"4 083 924,05","2 876 229,86","10036,64"
РОСТОВ-НА-ДОНУ,05.02.2021,53,"59 102,14","41 163,07","53,90",4240,"4 197 433,60","3 188 895,92","7769,89"
РОСТОВ-НА-ДОНУ,06.02.2021,5,"4 399,56","1 758,70","1,26",284,"199 947,80","110 782,76","699,25"
РОСТОВ-НА-ДОНУ,07.02.2021,2,"2 361,80","1 609,95","25,00",205,"216 987,78","149 305,20","1078,95"
РОСТОВ-НА-ДОНУ,08.02.2021,47,"54 763,30","46 085,24","59,88",3419,"3 055 828,95","2 150 854,84","8595,76"
РОСТОВ-НА-ДОНУ,09.02.2021,45,"54 334,76","43 690,63","41,52",3764,"3 943 590,97","2 904 738,55","6915,60"
РОСТОВ-НА-ДОНУ,10.02.2021,29,"39 875,56","32 247,80","29,15",3556,"3 774 267,47","2 694 716,58","8195,63"
РОСТОВ-НА-ДОНУ,11.02.2021,41,"47 268,85","37 059,68","93,20",3430,"3 510 806,01","2 561 886,42","6278,32"
РОСТОВ-НА-ДОНУ,12.02.2021,38,"46 784,29","32 345,83","54,11",3170,"3 694 458,78","2 663 795,69","6910,90"
РОСТОВ-НА-ДОНУ,13.02.2021,4,"2 940,56","1 029,20","1,53",300,"294 694,69","159 059,23","916,85"
РОСТОВ-НА-ДОНУ,14.02.2021,2,"2 918,00","1 459,00","0,40",185,"232 693,26","121 821,43","1073,21"
РОСТОВ-НА-ДОНУ,15.02.2021,45,"60 177,42","43 084,85","71,26",3545,"3 990 950,05","2 822 111,89","9054,02"
РОСТОВ-НА-ДОНУ,16.02.2021,35,"34 704,66","27 731,62","34,27",3665,"3 712 329,56","2 761 120,47","7860,97"
РОСТОВ-НА-ДОНУ,17.02.2021,34,"70 826,02","62 049,88","190,96",3221,"3 437 164,11","2 582 923,12","7286,01"
РОСТОВ-НА-ДОНУ,18.02.2021,36,"39 874,58","30 736,10","69,79",3317,"3 601 028,28","2 621 546,50","8063,76"
РОСТОВ-НА-ДОНУ,19.02.2021,41,"54 403,52","40 877,76","149,00",3491,"4 193 909,34","3 182 098,82","12949,70"
РОСТОВ-НА-ДОНУ,20.02.2021,12,"14 770,95","12 296,89","58,71",2222,"2 443 982,10","1 767 092,08","6236,62"
РОСТОВ-НА-ДОНУ,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
РОСТОВ-НА-ДОНУ,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
РОСТОВ-НА-ДОНУ,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
РОСТОВ-НА-ДОНУ,24.02.2021,52,"74 976,38","57 999,58","90,64",3791,"4 155 674,04","3 060 703,53","9504,86"
РОСТОВ-НА-ДОНУ,25.02.2021,66,"68 211,43","51 879,14","41,35",4005,"4 197 883,82","3 048 461,47","10063,78"
РОСТОВ-НА-ДОНУ,26.02.2021,40,"44 348,75","33 199,10","34,80",3923,"4 372 380,84","3 262 106,20","18305,83"
РОСТОВ-НА-ДОНУ,27.02.2021,3,"2 174,74","761,16","1,20",230,"227 671,94","124 139,25","909,26"
РОСТОВ-НА-ДОНУ,28.02.2021,5,"6 702,76","4 445,84","33,08",134,"143 346,27","107 612,60","711,00"
РЯЗАНЬ,01.02.2021,8,"8 031,39","6 624,54","6,98",3525,"4 017 060,79","3 086 523,40","7559,22"
РЯЗАНЬ,02.02.2021,9,"10 391,10","6 985,58","2,54",3920,"4 290 014,12","3 159 794,75","7989,82"
РЯЗАНЬ,03.02.2021,2,"1 526,00","785,70","15,25",3671,"3 902 609,45","2 879 357,23","7921,78"
РЯЗАНЬ,04.02.2021,7,"8 012,20","5 943,50","5,92",4051,"4 083 924,05","2 876 229,86","10036,64"
РЯЗАНЬ,05.02.2021,5,"17 760,90","10 310,07","23,55",4240,"4 197 433,60","3 188 895,92","7769,89"
РЯЗАНЬ,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
РЯЗАНЬ,07.02.2021,1,"1 582,80","1 582,80","0,10",205,"216 987,78","149 305,20","1078,95"
РЯЗАНЬ,08.02.2021,3,"2 189,42","1 544,52","1,38",3419,"3 055 828,95","2 150 854,84","8595,76"
РЯЗАНЬ,09.02.2021,6,"6 306,08","3 887,81","6,31",3764,"3 943 590,97","2 904 738,55","6915,60"
РЯЗАНЬ,10.02.2021,4,"4 916,60","3 985,57","6,77",3556,"3 774 267,47","2 694 716,58","8195,63"
РЯЗАНЬ,11.02.2021,7,"3 680,60","3 450,15","16,07",3430,"3 510 806,01","2 561 886,42","6278,32"
РЯЗАНЬ,12.02.2021,4,"9 010,70","4 505,10","16,23",3170,"3 694 458,78","2 663 795,69","6910,90"
РЯЗАНЬ,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
РЯЗАНЬ,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
РЯЗАНЬ,15.02.2021,6,"4 241,00","2 500,39","6,80",3545,"3 990 950,05","2 822 111,89","9054,02"
РЯЗАНЬ,16.02.2021,4,"3 271,98","2 887,71","3,66",3665,"3 712 329,56","2 761 120,47","7860,97"
РЯЗАНЬ,17.02.2021,3,"4 974,98","3 220,71","1,52",3221,"3 437 164,11","2 582 923,12","7286,01"
РЯЗАНЬ,18.02.2021,9,"3 334,80","3 334,80","2,83",3317,"3 601 028,28","2 621 546,50","8063,76"
РЯЗАНЬ,19.02.2021,4,"5 770,90","4 319,40","1,35",3491,"4 193 909,34","3 182 098,82","12949,70"
РЯЗАНЬ,20.02.2021,1,"1 750,80","1 750,80","0,10",2222,"2 443 982,10","1 767 092,08","6236,62"
РЯЗАНЬ,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
РЯЗАНЬ,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
РЯЗАНЬ,23.02.2021,1,"774,06","570,36","0,10",182,"289 544,98","146 444,78","657,71"
РЯЗАНЬ,24.02.2021,6,"4 939,17","3 259,47","0,90",3791,"4 155 674,04","3 060 703,53","9504,86"
РЯЗАНЬ,25.02.2021,5,"7 035,05","4 285,78","7,56",4005,"4 197 883,82","3 048 461,47","10063,78"
РЯЗАНЬ,26.02.2021,4,"5 164,80","3 416,95","18,21",3923,"4 372 380,84","3 262 106,20","18305,83"
РЯЗАНЬ,27.02.2021,1,"1 582,80","1 582,80","0,18",230,"227 671,94","124 139,25","909,26"
РЯЗАНЬ,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
с 20.09 не работает ОРЕЛ,01.02.2021,2,"2 048,00","1 582,99","0,75",3525,"4 017 060,79","3 086 523,40","7559,22"
с 20.09 не работает ОРЕЛ,02.02.2021,2,"2 948,00","1 694,60","1,00",3920,"4 290 014,12","3 159 794,75","7989,82"
с 20.09 не работает ОРЕЛ,03.02.2021,1,"1 319,00","923,30","1,00",3671,"3 902 609,45","2 879 357,23","7921,78"
с 20.09 не работает ОРЕЛ,04.02.2021,1,"799,00","799,00","0,25",4051,"4 083 924,05","2 876 229,86","10036,64"
с 20.09 не работает ОРЕЛ,05.02.2021,1,"1 099,00","274,75","0,20",4240,"4 197 433,60","3 188 895,92","7769,89"
с 20.09 не работает ОРЕЛ,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
с 20.09 не работает ОРЕЛ,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
с 20.09 не работает ОРЕЛ,08.02.2021,1,"679,00","679,00","0,25",3419,"3 055 828,95","2 150 854,84","8595,76"
с 20.09 не работает ОРЕЛ,09.02.2021,1,"829,00","679,78","0,50",3764,"3 943 590,97","2 904 738,55","6915,60"
с 20.09 не работает ОРЕЛ,10.02.2021,1,"679,00","679,00","0,50",3556,"3 774 267,47","2 694 716,58","8195,63"
с 20.09 не работает ОРЕЛ,11.02.2021,1,"901,00","630,70","1,25",3430,"3 510 806,01","2 561 886,42","6278,32"
с 20.09 не работает ОРЕЛ,12.02.2021,,,,,3170,"3 694 458,78","2 663 795,69","6910,90"
с 20.09 не работает ОРЕЛ,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
с 20.09 не работает ОРЕЛ,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
с 20.09 не работает ОРЕЛ,15.02.2021,3,"5 268,00","3 196,15","16,78",3545,"3 990 950,05","2 822 111,89","9054,02"
с 20.09 не работает ОРЕЛ,16.02.2021,1,"1 229,00","307,25","0,10",3665,"3 712 329,56","2 761 120,47","7860,97"
с 20.09 не работает ОРЕЛ,17.02.2021,2,"4 890,00","4 890,00","1,00",3221,"3 437 164,11","2 582 923,12","7286,01"
с 20.09 не работает ОРЕЛ,18.02.2021,2,"2 418,00","2 418,00","0,50",3317,"3 601 028,28","2 621 546,50","8063,76"
с 20.09 не работает ОРЕЛ,19.02.2021,1,"679,00","679,00","0,25",3491,"4 193 909,34","3 182 098,82","12949,70"
с 20.09 не работает ОРЕЛ,20.02.2021,,,,,2222,"2 443 982,10","1 767 092,08","6236,62"
с 20.09 не работает ОРЕЛ,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
с 20.09 не работает ОРЕЛ,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
с 20.09 не работает ОРЕЛ,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
с 20.09 не работает ОРЕЛ,24.02.2021,2,"5 307,00","3 918,60","12,50",3791,"4 155 674,04","3 060 703,53","9504,86"
с 20.09 не работает ОРЕЛ,25.02.2021,,,,,4005,"4 197 883,82","3 048 461,47","10063,78"
с 20.09 не работает ОРЕЛ,26.02.2021,4,"8 242,00","3 491,50","2,30",3923,"4 372 380,84","3 262 106,20","18305,83"
с 20.09 не работает ОРЕЛ,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
с 20.09 не работает ОРЕЛ,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
САЛЕХАРД,01.02.2021,,,,,3525,"4 017 060,79","3 086 523,40","7559,22"
САЛЕХАРД,02.02.2021,,,,,3920,"4 290 014,12","3 159 794,75","7989,82"
САЛЕХАРД,03.02.2021,,,,,3671,"3 902 609,45","2 879 357,23","7921,78"
САЛЕХАРД,04.02.2021,1,"990,00","990,00","0,50",4051,"4 083 924,05","2 876 229,86","10036,64"
САЛЕХАРД,05.02.2021,,,,,4240,"4 197 433,60","3 188 895,92","7769,89"
САЛЕХАРД,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
САЛЕХАРД,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
САЛЕХАРД,08.02.2021,1,"3 356,85","2 627,10","0,25",3419,"3 055 828,95","2 150 854,84","8595,76"
САЛЕХАРД,09.02.2021,,,,,3764,"3 943 590,97","2 904 738,55","6915,60"
САЛЕХАРД,10.02.2021,1,"1 769,00","884,50","0,25",3556,"3 774 267,47","2 694 716,58","8195,63"
САЛЕХАРД,11.02.2021,,,,,3430,"3 510 806,01","2 561 886,42","6278,32"
САЛЕХАРД,12.02.2021,1,"2 919,00","1 459,50","0,25",3170,"3 694 458,78","2 663 795,69","6910,90"
САЛЕХАРД,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
САЛЕХАРД,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
САЛЕХАРД,15.02.2021,,,,,3545,"3 990 950,05","2 822 111,89","9054,02"
САЛЕХАРД,16.02.2021,,,,,3665,"3 712 329,56","2 761 120,47","7860,97"
САЛЕХАРД,17.02.2021,,,,,3221,"3 437 164,11","2 582 923,12","7286,01"
САЛЕХАРД,18.02.2021,,,,,3317,"3 601 028,28","2 621 546,50","8063,76"
САЛЕХАРД,19.02.2021,,,,,3491,"4 193 909,34","3 182 098,82","12949,70"
САЛЕХАРД,20.02.2021,,,,,2222,"2 443 982,10","1 767 092,08","6236,62"
САЛЕХАРД,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
САЛЕХАРД,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
САЛЕХАРД,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
САЛЕХАРД,24.02.2021,,,,,3791,"4 155 674,04","3 060 703,53","9504,86"
САЛЕХАРД,25.02.2021,,,,,4005,"4 197 883,82","3 048 461,47","10063,78"
САЛЕХАРД,26.02.2021,1,"929,00","929,00","0,50",3923,"4 372 380,84","3 262 106,20","18305,83"
САЛЕХАРД,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
САЛЕХАРД,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
САМАРА,01.02.2021,22,"44 770,72","30 563,42","86,62",3525,"4 017 060,79","3 086 523,40","7559,22"
САМАРА,02.02.2021,32,"36 834,61","22 224,85","17,64",3920,"4 290 014,12","3 159 794,75","7989,82"
САМАРА,03.02.2021,43,"57 557,45","46 381,09","93,45",3671,"3 902 609,45","2 879 357,23","7921,78"
САМАРА,04.02.2021,29,"30 128,06","19 532,01","41,60",4051,"4 083 924,05","2 876 229,86","10036,64"
САМАРА,05.02.2021,13,"17 670,45","15 154,70","79,27",4240,"4 197 433,60","3 188 895,92","7769,89"
САМАРА,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
САМАРА,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
САМАРА,08.02.2021,26,"34 800,93","29 048,21","58,97",3419,"3 055 828,95","2 150 854,84","8595,76"
САМАРА,09.02.2021,36,"60 701,37","51 733,85","31,35",3764,"3 943 590,97","2 904 738,55","6915,60"
САМАРА,10.02.2021,16,"23 341,23","19 726,11","52,20",3556,"3 774 267,47","2 694 716,58","8195,63"
САМАРА,11.02.2021,18,"20 104,77","12 382,77","36,39",3430,"3 510 806,01","2 561 886,42","6278,32"
САМАРА,12.02.2021,29,"42 340,50","27 083,90","24,59",3170,"3 694 458,78","2 663 795,69","6910,90"
